Open,High,Low,Close,Volume,Dividends,Stock Splits
1302.0,1302.0,1301.699951171875,1301.9000244140625,28290,0.0,0.0
1301.9000244140625,1302.4000244140625,1301.699951171875,1302.0,33381,0.0,0.0
1302.0,1302.0,1301.5,1301.5,21159,0.0,0.0
1301.5999755859375,1301.699951171875,1301.5,1301.699951171875,14872,0.0,0.0
1301.5999755859375,1302.5,1301.5999755859375,1301.800048828125,73408,0.0,0.0
1301.9000244140625,1302.699951171875,1301.699951171875,1302.0,53988,0.0,0.0
1302.0999755859375,1302.9000244140625,1301.800048828125,1301.9000244140625,108609,0.0,0.0
1301.9000244140625,1302.199951171875,1300.800048828125,1300.800048828125,142754,0.0,0.0
1301.0,1301.0999755859375,1300.0999755859375,1300.300048828125,86109,0.0,0.0
1300.300048828125,1300.5,1300.300048828125,1300.5,19495,0.0,0.0
1300.5999755859375,1300.9000244140625,1300.4000244140625,1300.5999755859375,21024,0.0,0.0
1300.5,1300.699951171875,1300.5,1300.5999755859375,13939,0.0,0.0
1300.5999755859375,1301.4000244140625,1300.5999755859375,1301.0,45688,0.0,0.0
1301.199951171875,1301.5,1300.800048828125,1300.800048828125,27425,0.0,0.0
1300.9000244140625,1300.9000244140625,1299.300048828125,1299.5,314493,0.0,0.0
1299.699951171875,1299.9000244140625,1299.5,1299.699951171875,33073,0.0,0.0
1299.9000244140625,1299.9000244140625,1298.0,1298.199951171875,133460,0.0,0.0
1298.0999755859375,1298.199951171875,1295.0999755859375,1295.0999755859375,228159,0.0,0.0
1295.0999755859375,1295.9000244140625,1293.5,1295.4000244140625,175722,0.0,0.0
1295.5999755859375,1296.199951171875,1295.0999755859375,1295.5999755859375,46893,0.0,0.0
1296.0999755859375,1296.9000244140625,1295.5,1296.199951171875,37064,0.0,0.0
1296.4000244140625,1296.5,1295.300048828125,1296.0,44473,0.0,0.0
1295.9000244140625,1297.300048828125,1295.300048828125,1297.0999755859375,131830,0.0,0.0
1297.0999755859375,1298.0,1295.5,1295.5,193453,0.0,0.0
1295.5999755859375,1295.699951171875,1293.5,1293.699951171875,233957,0.0,0.0
1293.800048828125,1295.5999755859375,1293.199951171875,1295.5999755859375,318228,0.0,0.0
1295.699951171875,1296.4000244140625,1294.199951171875,1295.4000244140625,246419,0.0,0.0
1295.199951171875,1295.5999755859375,1294.5999755859375,1295.0,51463,0.0,0.0
1295.0,1295.0999755859375,1294.300048828125,1294.5,66641,0.0,0.0
1294.4000244140625,1297.0,1294.4000244140625,1296.800048828125,48463,0.0,0.0
1296.800048828125,1298.300048828125,1296.5999755859375,1298.199951171875,60462,0.0,0.0
1298.199951171875,1298.199951171875,1297.5,1298.0,21869,0.0,0.0
1298.0,1298.0,1297.5999755859375,1298.0,17752,0.0,0.0
1298.0,1298.0,1297.0,1297.4000244140625,15909,0.0,0.0
1297.4000244140625,1297.5,1297.0999755859375,1297.0999755859375,10171,0.0,0.0
1297.300048828125,1298.4000244140625,1297.300048828125,1298.4000244140625,13608,0.0,0.0
1298.4000244140625,1298.5999755859375,1298.300048828125,1298.5,12584,0.0,0.0
1298.5999755859375,1298.5999755859375,1297.9000244140625,1298.0999755859375,13657,0.0,0.0
1298.0999755859375,1298.4000244140625,1297.800048828125,1298.300048828125,22154,0.0,0.0
1298.0,1298.5,1298.0,1298.5,10198,0.0,0.0
1298.5,1298.5999755859375,1298.5,1298.5,10347,0.0,0.0
1298.699951171875,1298.9000244140625,1298.5,1298.699951171875,14190,0.0,0.0
1298.800048828125,1299.199951171875,1298.5,1299.199951171875,12706,0.0,0.0
1299.199951171875,1299.300048828125,1298.300048828125,1298.800048828125,28534,0.0,0.0
1299.0,1299.0,1297.800048828125,1298.0,22947,0.0,0.0
1298.4000244140625,1298.5,1298.0,1298.300048828125,13705,0.0,0.0
1298.4000244140625,1299.199951171875,1298.300048828125,1298.699951171875,18347,0.0,0.0
1298.699951171875,1298.800048828125,1297.800048828125,1298.0,21312,0.0,0.0
1297.9000244140625,1298.300048828125,1296.699951171875,1298.199951171875,60209,0.0,0.0
1298.199951171875,1298.5,1298.0,1298.5,9779,0.0,0.0
1298.4000244140625,1298.699951171875,1298.4000244140625,1298.699951171875,9792,0.0,0.0
1298.699951171875,1300.0,1298.699951171875,1300.0,33002,0.0,0.0
1300.0,1300.9000244140625,1300.0,1300.300048828125,70961,0.0,0.0
1300.5999755859375,1301.199951171875,1300.0,1300.300048828125,98329,0.0,0.0
1300.300048828125,1300.699951171875,1300.0,1300.300048828125,54270,0.0,0.0
1300.4000244140625,1300.4000244140625,1299.5999755859375,1299.5999755859375,16532,0.0,0.0
1299.9000244140625,1300.9000244140625,1299.800048828125,1300.5,35199,0.0,0.0
1300.5,1301.0,1300.0999755859375,1300.0999755859375,27916,0.0,0.0
1300.0999755859375,1300.0999755859375,1299.5999755859375,1299.5999755859375,9301,0.0,0.0
1299.699951171875,1299.699951171875,1299.300048828125,1299.300048828125,10892,0.0,0.0
